ID_mov;Banc;FormaPago;Data;mes;any;import ingr‚s;Import c…rrec;grup;Idcategoria;Idconcepte;Comentari;mes_lower
6445;TradeRep.;DŠbit;09/04/2026;abril;2026;0.0;20.0;C…rrec;roba;Sports Arb£cies;pantal¢ curt+desuadera;abril
6446;TradeRep.;DŠbit;09/04/2026;abril;2026;0.0;1.49;C…rrec;menjar;Altres menjar;;abril
6447;TradeRep.;DŠbit;10/04/2026;abril;2026;0.0;17.76;C…rrec;manteniment;LeroyMerlin;diferencial;abril
6448;TradeRep.;DŠbit;10/04/2026;abril;2026;0.0;62.44;C…rrec;menjar;Mercadona;;abril
6449;TradeRep.;DŠbit;10/04/2026;abril;2026;0.0;14.65;C…rrec;neteja;Mercadona;;abril
6450;TradeRep.;DŠbit;12/04/2026;abril;2026;0.0;23.68;C…rrec;menjar;Dia;;abril
6451;TradeRep.;DŠbit;12/04/2026;abril;2026;0.0;9.56;C…rrec;menjar;Novavenda;;abril
6452;Efectiu;;12/04/2026;abril;2026;0.0;3.0;C…rrec;menjar;Pla‡a;;abril
6453;Efectiu;;12/04/2026;abril;2026;0.0;6.25;C…rrec;menjar;Fruiteria Deepak;;abril
6454;TradeRep.;DŠbit;13/04/2026;abril;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;abril
6455;BBVA;Compte;08/04/2026;abril;2026;0.0;9.72;C…rrec;asseguran‡a;DP Morts Enric;;abril
6456;BBVA;Compte;08/04/2026;abril;2026;0.0;12.0;C…rrec;varis;Jubilats Isa;;abril
6457;BBVA;Compte;08/04/2026;abril;2026;0.0;12.0;C…rrec;varis;Jubilats Enric;;abril
6458;BBVA;Compte;08/04/2026;abril;2026;0.0;220.5;C…rrec;despesa_general;PJ Isabel;;abril
6459;Casa;;08/04/2026;abril;2026;0.0;80.0;op_banc;op_banc;Trasp…s comptes;;abril
6460;Efectiu;;08/04/2026;abril;2026;0.0;30.0;C…rrec;restaurant;Restaurant;Viacrucis St. Hilari;abril
6461;Efectiu;;08/04/2026;abril;2026;0.0;5.0;C…rrec;varis;Fira;Incens Jordi;abril
6462;Efectiu;;14/04/2026;abril;2026;0.0;5.0;C…rrec;personal;Jordi;;abril
6463;Efectiu;;14/04/2026;abril;2026;0.0;3.0;C…rrec;menjar;Pa i pastisseria;;abril
6464;LaCaixa;Compte;14/04/2026;abril;2026;0.0;200.0;op_banc;op_banc;Trasp…s comptes;;abril
6465;TradeRep.;DŠbit;13/04/2026;abril;2026;0.0;19.91;C…rrec;menjar;Novavenda;;abril
6466;TradeRep.;DŠbit;13/04/2026;abril;2026;0.0;2.95;C…rrec;neteja;Novavenda;;abril
6467;BBVA;Compte;14/04/2026;abril;2026;0.0;35.9;C…rrec;despesa_general;Lowi;;abril
6468;LaCaixa;Compte;14/04/2026;abril;2026;0.0;68.46;C…rrec;despesa_general;Ajunt. Arb£cies;;abril
6469;BBVA;Compte;16/04/2026;abril;2026;100.0;0.0;op_banc;op_banc;Trasp…s comptes;;abril
6470;BBVA;Compte;16/04/2026;abril;2026;0.0;100.0;op_banc;op_banc;Trasp…s comptes;;abril
6471;BBVA;Compte;16/04/2026;abril;2026;50.0;0.0;op_banc;op_banc;Trasp…s comptes;Bizum Laura. Dinar Far;abril
6472;BBVA;Compte;20/04/2026;abril;2026;0.0;50.0;op_banc;op_banc;Trasp…s comptes;;abril
6473;BBVA;VISA;18/04/2026;abril;2026;0.0;18.85;C…rrec;varis;Regal;Envio Rosa St. Jordi a Mireia;abril
6474;BBVA;VISA;18/04/2026;abril;2026;0.0;26.13;C…rrec;Parallar;Aliexpress;esterilla esquena;abril
6475;TradeRep.;Compte;14/04/2026;abril;2026;100.0;0.0;op_banc;op_banc;Trasp…s comptes;;abril
6476;TradeRep.;DŠbit;15/04/2026;abril;2026;0.0;26.4;C…rrec;menjar;Novavenda;;abril
6477;TradeRep.;DŠbit;15/04/2026;abril;2026;0.0;3.4;C…rrec;restaurant;Bar;jubilats;abril
6478;TradeRep.;DŠbit;20/04/2026;abril;2026;0.0;1.2;C…rrec;menjar;Pa i pastisseria;;abril
6479;TradeRep.;DŠbit;16/04/2026;abril;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;abril
6480;TradeRep.;DŠbit;16/04/2026;abril;2026;0.0;42.41;C…rrec;gasolina;GasolinaAreaGuissona;;abril
6481;TradeRep.;DŠbit;17/04/2026;abril;2026;0.0;8.95;C…rrec;menjar;AreaGuissona;;abril
6482;TradeRep.;DŠbit;17/04/2026;abril;2026;0.0;30.0;C…rrec;roba;Sports Arb£cies;jaqueta Jordi + pantal¢ Isa;abril
6483;TradeRep.;DŠbit;18/04/2026;abril;2026;0.0;9.42;C…rrec;menjar;Dia;;abril
6484;TradeRep.;Compte;19/04/2026;abril;2026;50.0;0.0;op_banc;op_banc;Trasp…s comptes;;abril
6485;Efectiu;;16/04/2026;abril;2026;365.0;0.0;Ingr‚s;ingres_extra;Feina Horeca;estovalles xarrup;abril
6486;Efectiu;;16/04/2026;abril;2026;0.0;55.0;C…rrec;restaurant;Restaurant;Far St. Sebasti…;abril
6487;Efectiu;;18/04/2026;abril;2026;0.0;10.0;C…rrec;varis;Expectacles/Teatre;Excursi¢ Herbes;abril
6488;Efectiu;;16/04/2026;abril;2026;0.0;20.0;C…rrec;personal;Enric;rentar cotxe;abril
6489;Efectiu;;15/04/2026;abril;2026;0.0;45.0;C…rrec;varis;Perruqueria;Isabel;abril
6490;Efectiu;;18/04/2026;abril;2026;0.0;5.0;C…rrec;personal;Jordi;;abril
6491;Efectiu;;18/04/2026;abril;2026;0.0;34.08;C…rrec;menjar;Vents i Marees;;abril
6492;Efectiu;;18/04/2026;abril;2026;0.0;67.12;C…rrec;rebost;Vents i Marees;;abril
6493;Efectiu;;18/04/2026;abril;2026;0.0;20.82;C…rrec;menjar;Can Rinsa;;abril
6494;Efectiu;;19/04/2026;abril;2026;0.0;8.3;C…rrec;menjar;Pla‡a;;abril
6495;Efectiu;;19/04/2026;abril;2026;0.0;10.0;C…rrec;menjar;Pa i pastisseria;;abril
6496;Efectiu;;19/04/2026;abril;2026;0.0;4.09;C…rrec;menjar;Fruiteria Deepak;;abril
6497;Efectiu;;15/04/2026;abril;2026;0.0;11.04;C…rrec;menjar;Fruiterra;;abril
6498;Casa;;20/04/2026;abril;2026;110.0;0.0;op_banc;op_banc;Trasp…s comptes;;abril
6499;BBVA;Compte;23/04/2026;abril;2026;100.0;0.0;op_banc;ingres_general;Hisenda 100;;abril
6500;BBVA;DŠbit;23/04/2026;abril;2026;0.0;76.0;C…rrec;restaurant;Restaurant;BCN. Sushi i saki;abril
6501;BBVA;DŠbit;23/04/2026;abril;2026;0.0;26.15;C…rrec;varis;Parking;BCN. St. Jordi;abril
6502;BBVA;Compte;24/04/2026;abril;2026;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 1;;abril
6503;BBVA;Compte;24/04/2026;abril;2026;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 2;;abril
6504;BBVA;VISA;23/04/2026;abril;2026;0.0;30.8;C…rrec;gasolina;GasolinaAreaGuissona;;abril
6505;TradeRep.;DŠbit;21/04/2026;abril;2026;0.0;23.8;C…rrec;menjar;LIDL;;abril
6506;TradeRep.;DŠbit;22/04/2026;abril;2026;0.0;1.0;C…rrec;menjar;Pa i pastisseria;;abril
6507;TradeRep.;DŠbit;23/04/2026;abril;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;abril
6508;TradeRep.;DŠbit;23/04/2026;abril;2026;0.0;11.0;C…rrec;restaurant;Restaurant;IKEA;abril
6509;Efectiu;;23/04/2026;abril;2026;0.0;21.11;C…rrec;varis;Llibres;St. Jordi;abril
6510;Efectiu;;24/04/2026;abril;2026;0.0;4.31;C…rrec;menjar;Fruiterra;;abril
6512;TradeRep.;DŠbit;22/04/2026;abril;2026;0.0;20.81;C…rrec;neteja;Clarel;;abril
6513;Efectiu;;20/04/2026;abril;2026;0.0;3.62;C…rrec;menjar;Novavenda;;abril
6514;Efectiu;;22/04/2026;abril;2026;0.0;20.0;C…rrec;roba;Sports Arb£cies;Jordi;abril
6515;Efectiu;;22/04/2026;abril;2026;0.0;35.0;C…rrec;varis;Perruqueria;Jordi i Enric;abril
6516;TradeRep.;Compte;25/04/2026;abril;2026;300.0;0.0;op_banc;op_banc;Trasp…s comptes;;abril
6517;TradeRep.;DŠbit;27/04/2026;abril;2026;0.0;27.91;C…rrec;menjar;Mercadona;;abril
6518;TradeRep.;DŠbit;27/04/2026;abril;2026;0.0;5.1;C…rrec;rebost;Mercadona;;abril
6519;TradeRep.;DŠbit;29/04/2026;abril;2026;0.0;13.68;C…rrec;menjar;AreaGuissona;;abril
6520;TradeRep.;DŠbit;29/04/2026;abril;2026;0.0;0.99;C…rrec;neteja;AreaGuissona;;abril
6521;TradeRep.;DŠbit;30/04/2026;abril;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;abril
6522;BBVA;DŠbit;24/04/2026;abril;2026;0.0;18.53;C…rrec;menjar;Dia;;abril
6523;BBVA;DŠbit;24/04/2026;abril;2026;0.0;1.0;C…rrec;neteja;Dia;;abril
6524;BBVA;DŠbit;25/04/2026;abril;2026;0.0;24.3;C…rrec;menjar;AreaGuissona;;abril
6525;BBVA;DŠbit;25/04/2026;abril;2026;0.0;10.75;C…rrec;menjar;Dia;;abril
6526;BBVA;Compte;25/04/2026;abril;2026;940.74;0.0;Ingr‚s;ingres_general;Pensi¢ Enric;;abril
6527;BBVA;Compte;25/04/2026;abril;2026;951.2;0.0;Ingr‚s;ingres_general;Pensi¢ Isabel;;abril
6528;BBVA;Compte;27/04/2026;abril;2026;0.0;300.0;op_banc;op_banc;Trasp…s comptes;;abril
6529;BBVA;Compte;29/04/2026;abril;2026;48.89;0.0;Ingr‚s;ingres_general;Cartera DP Gran;;abril
6530;BBVA;Compte;29/04/2026;abril;2026;21.86;0.0;C…rrec;ingres_general;Cartera DP Petit;;abril
6531;BBVA;Compte;30/04/2026;abril;2026;0.0;489.43;C…rrec;despesa_general;Hipoteca;;abril
6532;BBVA;Compte;30/04/2026;abril;2026;0.0;337.14;C…rrec;despesa_general;CrŠdit Cotxe;;abril
6533;BBVA;Compte;01/05/2026;mayo;2026;0.0;63.42;C…rrec;despesa_general;Endesa;;mayo
6534;BBVA;Compte;30/04/2026;abril;2026;133.53;0.0;Ingr‚s;ingres_extra;Devoluci¢ Hisenda;;abril
6535;LaCaixa;Compte;30/04/2026;abril;2026;628.8;0.0;Ingr‚s;ingres_general;Pensi¢ no contributiva;;abril
6536;LaCaixa;Compte;30/04/2026;abril;2026;68.25;0.0;Ingr‚s;ingres_general;Complement Generalitat;;abril
6537;LaCaixa;Compte;29/04/2026;abril;2026;0.0;100.0;op_banc;op_banc;Trasp…s comptes;;abril
6538;TradeRep.;DŠbit;02/05/2026;mayo;2026;0.0;44.66;C…rrec;menjar;Mercadona;;mayo
6539;TradeRep.;DŠbit;02/05/2026;mayo;2026;0.0;19.45;C…rrec;neteja;Mercadona;;mayo
6540;TradeRep.;DŠbit;03/05/2026;mayo;2026;0.0;20.82;C…rrec;menjar;Dia;;mayo
6541;TR Cartera;Compte;04/05/2026;mayo;2026;25.0;0.0;op_banc;op_banc;Accions S&P500;;mayo
6542;TR Cartera;Compte;04/05/2026;mayo;2026;25.0;0.0;op_banc;op_banc;Accions NVIDIA;;mayo
6543;TradeRep.;DŠbit;02/05/2026;mayo;2026;0.0;50.0;C…rrec;roba;Altre roba;Sta. Coloma F.;mayo
6544;TradeRep.;Compte;02/05/2026;mayo;2026;0.23;0.0;op_banc;op_banc;Interesos Trade R.;;mayo
6545;TradeRep.;DŠbit;02/05/2026;mayo;2026;0.0;20.5;C…rrec;menjar;Pa i pastisseria;;mayo
6546;TradeRep.;DŠbit;02/05/2026;mayo;2026;0.0;4.4;C…rrec;restaurant;Bar;Sta. Coloma F.;mayo
6547;TradeRep.;Compte;04/05/2026;mayo;2026;200.0;0.0;op_banc;op_banc;Trasp…s comptes;;mayo
6549;TradeRep.;DŠbit;04/05/2026;mayo;2026;0.0;19.13;C…rrec;neteja;Clarel;;mayo
6550;TradeRep.;Compte;04/05/2026;mayo;2026;0.0;25.0;C…rrec;despesa_general;Accions S&P500;;mayo
6551;TradeRep.;Compte;04/05/2026;mayo;2026;0.0;25.0;C…rrec;despesa_general;Accions NVIDIA;;mayo
6552;BBVA;Compte;04/05/2026;mayo;2026;0.0;28.89;C…rrec;asseguran‡a;Ocaso;;mayo
6553;BBVA;Compte;04/05/2026;mayo;2026;0.0;90.28;C…rrec;despesa_general;Piscina;;mayo
6554;BBVA;Compte;04/05/2026;mayo;2026;0.0;200.0;op_banc;op_banc;Trasp…s comptes;;mayo
6555;Efectiu;;03/05/2026;mayo;2026;0.0;5.0;C…rrec;personal;Jordi;;mayo
6556;Efectiu;;02/05/2026;mayo;2026;0.0;5.68;C…rrec;menjar;Altres menjar;;mayo
6557;Efectiu;;02/05/2026;mayo;2026;0.0;5.0;C…rrec;varis;Loteria;;mayo
6558;Efectiu;;02/05/2026;mayo;2026;0.0;9.0;C…rrec;Parallar;Altres mobles;plantes Sta. Coloma F.;mayo
6559;TradeRep.;DŠbit;05/05/2026;mayo;2026;0.0;9.23;C…rrec;menjar;Novavenda;;mayo
6560;Efectiu;;05/05/2026;mayo;2026;0.0;2.28;C…rrec;menjar;Fruiterra;;mayo
6561;Efectiu;;05/05/2026;mayo;2026;0.0;5.0;C…rrec;personal;Jordi;;mayo
6562;BBVA;Compte;05/05/2026;mayo;2026;0.0;110.76;op_banc;op_banc;Pago VISA;;mayo
6563;Casa;;02/05/2026;mayo;2026;0.0;160.0;op_banc;op_banc;Trasp…s comptes;;mayo
6565;TradeRep.;DŠbit;06/05/2026;mayo;2026;0.0;11.7;C…rrec;neteja;Clarel;;mayo
6566;TradeRep.;DŠbit;06/05/2026;mayo;2026;0.0;25.78;C…rrec;menjar;AreaGuissona;;mayo
6567;TradeRep.;DŠbit;07/05/2026;mayo;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;mayo
6568;BBVA;Compte;06/05/2026;mayo;2026;0.0;42.34;C…rrec;asseguran‡a;BBVA Asseg. Casa;;mayo
6569;BBVA;Compte;06/05/2026;mayo;2026;0.0;14.12;C…rrec;asseguran‡a;DP Morts Enric;;mayo
6570;BBVA;Compte;06/05/2026;mayo;2026;0.0;220.5;C…rrec;despesa_general;PJ Isabel;;mayo
6571;BBVA;Compte;08/05/2026;mayo;2026;0.0;90.94;C…rrec;despesa_general;Aigua;;mayo
6572;Efectiu;;08/05/2026;mayo;2026;0.0;55.0;C…rrec;despesa_general;Lloguer Parking;;mayo
6573;LaCaixa;Compte;06/05/2026;mayo;2026;0.0;100.0;op_banc;op_banc;Trasp…s comptes;;mayo
6574;LaCaixa;Compte;11/05/2026;mayo;2026;0.0;68.46;C…rrec;despesa_general;Ajunt. Arb£cies;;mayo
6575;LaCaixa;Compte;13/05/2026;mayo;2026;0.0;300.0;op_banc;op_banc;Trasp…s comptes;;mayo
6576;BBVA;Compte;12/05/2026;mayo;2026;0.0;20.0;op_banc;op_banc;Trasp…s comptes;;mayo
6577;BBVA;Compte;11/05/2026;mayo;2026;10.0;0.0;Ingr‚s;ingres_extra;Promos;;mayo
6578;BBVA;Compte;12/05/2026;mayo;2026;0.0;10.0;C…rrec;roba;Altre roba;samarreta Marxa Primavera;mayo
6579;BBVA;Compte;13/05/2026;mayo;2026;0.0;35.9;C…rrec;despesa_general;Lowi;;mayo
6580;BBVA;Compte;13/05/2026;mayo;2026;0.0;2.0;C…rrec;varis;Certificat/registre;BBVA titularitat;mayo
6581;BBVA;Compte;13/05/2026;mayo;2026;200.0;0.0;op_banc;op_banc;Trasp…s comptes;;mayo
6582;BBVA;Compte;13/05/2026;mayo;2026;0.0;200.0;op_banc;op_banc;Trasp…s comptes;;mayo
6583;TradeRep.;DŠbit;08/05/2026;mayo;2026;0.0;16.71;C…rrec;menjar;Dia;;mayo
6584;TradeRep.;DŠbit;08/05/2026;mayo;2026;0.0;3.19;C…rrec;neteja;Dia;;mayo
6585;TradeRep.;DŠbit;09/05/2026;mayo;2026;0.0;10.77;C…rrec;menjar;La Sirena;;mayo
6586;Efectiu;;10/05/2026;mayo;2026;0.0;3.9;C…rrec;menjar;Pa i pastisseria;;mayo
6587;Efectiu;;10/05/2026;mayo;2026;0.0;4.2;C…rrec;menjar;Fruiteria Deepak;;mayo
6588;Efectiu;;10/05/2026;mayo;2026;0.0;30.0;C…rrec;menjar;Ous casolans;;mayo
6589;Efectiu;;08/05/2026;mayo;2026;0.0;17.0;C…rrec;buta;But… reparto;;mayo
6590;Efectiu;;10/05/2026;mayo;2026;0.0;30.0;C…rrec;varis;Viatges;Marxa Primavera;mayo
6591;TradeRep.;DŠbit;10/05/2026;mayo;2026;0.0;85.8;C…rrec;roba;Sports Arb£cies;Sabates Jordi i Enric;mayo
6592;TradeRep.;DŠbit;10/05/2026;mayo;2026;0.0;6.12;C…rrec;menjar;Dia;;mayo
6593;TradeRep.;DŠbit;11/05/2026;mayo;2026;0.0;14.14;C…rrec;menjar;Dia;;mayo
6594;TradeRep.;DŠbit;11/05/2026;mayo;2026;0.0;1.29;C…rrec;neteja;Dia;;mayo
6595;TradeRep.;DŠbit;11/05/2026;mayo;2026;0.0;7.7;C…rrec;menjar;Novavenda;;mayo
6596;TradeRep.;DŠbit;13/05/2026;mayo;2026;0.0;11.32;C…rrec;menjar;Fruiterra;;mayo
6597;Efectiu;;12/05/2026;mayo;2026;0.0;18.07;C…rrec;menjar;Can Rinsa;;mayo
6598;TradeRep.;Compte;13/05/2026;mayo;2026;200.0;0.0;op_banc;op_banc;Trasp…s comptes;;mayo
6599;Casa;;13/05/2026;mayo;2026;50.0;0.0;op_banc;op_banc;Trasp…s comptes;;mayo
6600;LaCaixa;Compte;16/05/2026;mayo;2026;0.0;200.0;op_banc;op_banc;Trasp…s comptes;;mayo
6601;T.Moneder;Compte;15/05/2026;mayo;2026;0.0;1.0;C…rrec;personal;Jordi;;mayo
6602;BBVA;Compte;16/05/2026;mayo;2026;200.0;0.0;op_banc;op_banc;Trasp…s comptes;;mayo
6603;BBVA;Compte;16/05/2026;mayo;2026;0.0;200.0;op_banc;op_banc;Trasp…s comptes;;mayo
6604;BBVA;DŠbit;16/05/2026;mayo;2026;0.0;9.66;C…rrec;menjar;Novavenda;;mayo
6605;BBVA;DŠbit;16/05/2026;mayo;2026;0.0;4.85;C…rrec;neteja;Novavenda;;mayo
6606;Efectiu;;15/05/2026;mayo;2026;0.0;5.8;C…rrec;varis;Papereria;Fotoc•pies Jordi;mayo
6607;Efectiu;;14/05/2026;mayo;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;mayo
6608;TradeRep.;DŠbit;14/05/2026;mayo;2026;0.0;24.1;C…rrec;menjar;AreaGuissona;;mayo
6609;TradeRep.;DŠbit;14/05/2026;mayo;2026;0.0;0.74;C…rrec;neteja;AreaGuissona;;mayo
6610;TradeRep.;DŠbit;15/05/2026;mayo;2026;0.0;52.08;C…rrec;gasolina;GasolinaAreaGuissona;;mayo
6611;TradeRep.;DŠbit;15/05/2026;mayo;2026;0.0;50.8;C…rrec;restaurant;Restaurant;Francina. Girona;mayo
6612;TradeRep.;DŠbit;15/05/2026;mayo;2026;0.0;8.4;C…rrec;restaurant;Restaurant;Xuxos Girona;mayo
6613;TradeRep.;DŠbit;15/05/2026;mayo;2026;0.0;14.34;C…rrec;menjar;Action Girona;;mayo
6614;TradeRep.;DŠbit;15/05/2026;mayo;2026;0.0;17.99;C…rrec;Parallar;Action Girona;tovalloles+draps,...;mayo
6615;TradeRep.;DŠbit;15/05/2026;mayo;2026;0.0;28.45;C…rrec;manteniment;LeroyMerlin;2 tick. Cal+ interrupt.;mayo
6616;TradeRep.;Compte;16/05/2026;mayo;2026;200.0;0.0;op_banc;op_banc;Trasp…s comptes;;mayo
6617;TradeRep.;DŠbit;13/05/2026;mayo;2026;0.0;8.8;C…rrec;menjar;Dia;;mayo
6618;BBVA;Compte;21/05/2026;mayo;2026;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 1;;mayo
6619;BBVA;Compte;21/05/2026;mayo;2026;100.0;0.0;Ingr‚s;ingres_general;Hisenda 100;;mayo
6620;BBVA;Compte;21/05/2026;mayo;2026;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 2;;mayo
6621;T.Moneder;Compte;16/05/2026;mayo;2026;0.0;1.5;C…rrec;personal;Jordi;;mayo
6622;TradeRep.;DŠbit;17/05/2026;mayo;2026;0.0;27.64;C…rrec;menjar;Dia;;mayo
6623;TradeRep.;DŠbit;18/05/2026;mayo;2026;0.0;11.72;C…rrec;menjar;Novavenda;;mayo
6624;TradeRep.;DŠbit;19/05/2026;mayo;2026;0.0;4.4;C…rrec;menjar;Mercadona;;mayo
6625;TradeRep.;DŠbit;19/05/2026;mayo;2026;0.0;5.5;C…rrec;neteja;Mercadona;;mayo
6626;TradeRep.;DŠbit;19/05/2026;mayo;2026;0.0;18.76;C…rrec;menjar;Dia;;mayo
6627;Efectiu;;17/05/2026;mayo;2026;0.0;2.12;C…rrec;menjar;Fruiteria Deepak;;mayo
6628;TradeRep.;DŠbit;21/05/2026;mayo;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;mayo
6629;Efectiu;;16/05/2026;mayo;2026;0.0;4.41;C…rrec;menjar;Fruiteria Deepak;;mayo
6630;Efectiu;;19/05/2026;mayo;2026;0.0;7.0;C…rrec;menjar;Pa i pastisseria;;mayo
6631;Efectiu;;17/05/2026;mayo;2026;0.0;12.87;C…rrec;menjar;Pla‡a;;mayo
6632;BBVA;VISA;14/05/2026;mayo;2026;0.0;14.17;C…rrec;manteniment;Aliexpress;aixeta+altres;mayo
6633;BBVA;VISA;14/05/2026;mayo;2026;0.0;23.24;C…rrec;manteniment;Aliexpress;genollera+;mayo
6634;Efectiu;;11/05/2026;mayo;2026;0.0;5.95;C…rrec;manteniment;Xino Sta.Coloma;Turba;mayo
6635;Efectiu;;18/05/2026;mayo;2026;0.0;16.0;C…rrec;menjar;Can Rinsa;;mayo
6636;Efectiu;;20/05/2026;mayo;2026;0.0;3.8;C…rrec;menjar;Fruiteria Deepak;;mayo
6637;Efectiu;;22/05/2026;mayo;2026;0.0;17.0;C…rrec;varis;Pod•leg;Isabel. Jubilats;mayo
6638;BBVA;VISA;22/05/2026;mayo;2026;0.0;59.98;C…rrec;manteniment;LIDL;taladro pica pica;mayo
6639;BBVA;Compte;22/05/2026;mayo;2026;13.15;0.0;op_banc;op_banc;Trasp…s comptes;T.Virtual;mayo
6640;T.Moneder;Compte;22/05/2026;mayo;2026;0.0;13.15;op_banc;op_banc;Trasp…s comptes;;mayo
6641;BBVA;Compte;25/05/2026;mayo;2026;940.74;0.0;Ingr‚s;ingres_general;Pensi¢ Enric;;mayo
6642;BBVA;Compte;25/05/2026;mayo;2026;951.2;0.0;Ingr‚s;ingres_general;Pensi¢ Isabel;;mayo
6643;BBVA;Compte;26/05/2026;mayo;2026;0.0;20.0;op_banc;op_banc;Trasp…s comptes;T. Virtual;mayo
6644;T.Moneder;Compte;26/05/2026;mayo;2026;20.0;0.0;op_banc;op_banc;Trasp…s comptes;;mayo
6645;BBVA;Compte;26/05/2026;mayo;2026;0.0;200.0;op_banc;op_banc;Trasp…s comptes;Trade R.;mayo
6646;TradeRep.;DŠbit;22/05/2026;mayo;2026;0.0;14.96;C…rrec;menjar;Dia;;mayo
6647;TradeRep.;DŠbit;23/05/2026;mayo;2026;0.0;30.25;C…rrec;restaurant;Restaurant;UdG. PAF;mayo
6648;TradeRep.;DŠbit;24/05/2026;mayo;2026;0.0;1.75;C…rrec;menjar;Altres menjar;;mayo
6649;TradeRep.;DŠbit;24/05/2026;mayo;2026;0.0;26.86;C…rrec;restaurant;Bar;Calamrs romana.Blanes;mayo
6650;TradeRep.;DŠbit;25/05/2026;mayo;2026;0.0;28.58;C…rrec;menjar;AreaGuissona;;mayo
6651;TradeRep.;compte;26/05/2026;mayo;2026;200.0;0.0;op_banc;op_banc;Trasp…s comptes;;mayo
6652;TradeRep.;DŠbit;25/05/2026;mayo;2026;0.0;15.88;C…rrec;menjar;Dia;;mayo
6653;Efectiu;;26/05/2026;mayo;2026;0.0;3.0;C…rrec;menjar;Pa i pastisseria;;mayo
6654;Efectiu;;24/05/2026;mayo;2026;0.0;7.42;C…rrec;menjar;Pla‡a;;mayo
6655;Efectiu;;26/05/2026;mayo;2026;0.0;7.76;C…rrec;menjar;Fruiterra;;mayo
6656;LaCaixa;Compte;24/05/2026;mayo;2026;628.8;0.0;Ingr‚s;ingres_general;Pensi¢ no contributiva;;mayo
6657;LaCaixa;Compte;26/05/2026;mayo;2026;68.25;0.0;Ingr‚s;ingres_general;Complement Generalitat;;mayo
6658;Casa;;20/05/2026;mayo;2026;0.0;50.0;op_banc;op_banc;Trasp…s comptes;;mayo
6660;TradeRep.;DŠbit;27/05/2026;mayo;2026;0.0;23.77;C…rrec;neteja;Clarel;;mayo
6661;TradeRep.;DŠbit;27/05/2026;mayo;2026;0.0;13.57;C…rrec;menjar;Novavenda;;mayo
6662;TradeRep.;DŠbit;27/05/2026;mayo;2026;0.0;3.99;C…rrec;neteja;Novavenda;;mayo
6663;BBVA;Compte;29/05/2026;mayo;2026;41.9;0.0;Ingr‚s;ingres_general;Cartera DP Gran;;mayo
6664;BBVA;Compte;29/05/2026;mayo;2026;35.48;0.0;Ingr‚s;ingres_general;Cartera DP Petit;;mayo
6665;BBVA;Compte;29/05/2026;mayo;2026;0.0;300.0;op_banc;op_banc;Trasp…s comptes;Trade R.;mayo
6666;BBVA;DŠbit;29/05/2026;mayo;2026;0.0;21.39;C…rrec;restaurant;Restaurant;McDonalds. Girona;mayo
6667;BBVA;Compte;31/05/2026;mayo;2026;0.0;489.43;C…rrec;despesa_general;Hipoteca;;mayo
6668;BBVA;Compte;31/05/2026;mayo;2026;0.0;337.14;C…rrec;despesa_general;CrŠdit Cotxe;;mayo
6669;BBVA;Compte;01/06/2026;junio;2026;0.0;34.79;C…rrec;despesa_general;Endesa;;junio
6670;BBVA;Compte;01/06/2026;junio;2026;0.0;28.89;C…rrec;asseguran‡a;Ocaso;;junio
6671;BBVA;Compte;01/06/2026;junio;2026;0.0;90.28;C…rrec;despesa_general;Piscina;;junio
6672;TradeRep.;DŠbit;28/05/2026;mayo;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;mayo
6673;TradeRep.;DŠbit;28/05/2026;mayo;2026;0.0;77.61;C…rrec;menjar;BonPreu;;mayo
6674;TradeRep.;DŠbit;29/05/2026;mayo;2026;0.0;43.8;C…rrec;gasolina;GasolinaAreaGuissona;;mayo
6675;TradeRep.;Compte;29/05/2026;mayo;2026;300.0;0.0;op_banc;op_banc;Trasp…s comptes;;mayo
6676;TradeRep.;DŠbit;29/05/2026;mayo;2026;0.0;25.93;C…rrec;manteniment;LeroyMerlin;banda pladur+punta;mayo
6677;TradeRep.;DŠbit;29/05/2026;mayo;2026;0.0;3.11;C…rrec;restaurant;Bar;El corte ingl‚s;mayo
6678;TradeRep.;DŠbit;29/05/2026;mayo;2026;0.0;10.5;C…rrec;roba;Primark;samarreta Isabel;mayo
6679;TradeRep.;DŠbit;31/05/2026;mayo;2026;0.0;19.62;C…rrec;menjar;Dia;;mayo
6680;TradeRep.;Compte;01/06/2026;junio;2026;0.26;0.0;op_banc;op_banc;Interesos Trade R.;;junio
6681;LaCaixa;Compte;31/05/2026;mayo;2026;0.0;200.0;op_banc;op_banc;Trasp…s comptes;;mayo
