IdCompra;data;mes;any;super;familia;article;pes;quantitat;preuUnit;prom;totLinea;IdDespesa;descompte;rebost
5798;21/11/2025;noviembre;2025;AreaGuissona;lactics;Formatge tall;cheddar 300gr;1;3,15;0;3,15;5768;;
5799;21/11/2025;noviembre;2025;AreaGuissona;lactics;Crema formatge;0;1;1,75;0;1,75;5768;;
5800;21/11/2025;noviembre;2025;AreaGuissona;lactics;Formatge tall;gorgonzolla;1;1,65;0;1,65;5768;;
5801;21/11/2025;noviembre;2025;AreaGuissona;carn;Salami;0;1;1,37;0;1,37;5768;;
5802;21/11/2025;noviembre;2025;AreaGuissona;xocolata;Xocolata Llet;0;2;1,45;0;2,9;5768;;
5803;21/11/2025;noviembre;2025;AreaGuissona;carn;Pernil Gall dindi;0;1;1,3;0;1,3;5768;;
5804;21/11/2025;noviembre;2025;AreaGuissona;carn;Pernil cuit llesq.;0;1;1,42;0;1,42;5768;;
5805;21/11/2025;noviembre;2025;AreaGuissona;carn;Pernil cuit llesq.;0;1;1,65;0;1,65;5768;;
5806;21/11/2025;noviembre;2025;AreaGuissona;carn;Peus de Porc;0;1;3,05;0;3,05;5768;;
5807;21/11/2025;noviembre;2025;AreaGuissona;carn;Pollastre sencer;0;1;4,68;0;4,68;5768;;
5808;22/11/2025;noviembre;2025;BonPreu;peix;Orada;cuita;2;3,99;0;7,98;5769;;
5809;22/11/2025;noviembre;2025;BonPreu;peix;Cocci¢ Peix;0;1;0,45;0;0,45;5769;;
5810;22/11/2025;noviembre;2025;BonPreu;peix;Peix espasa;0;1;2,09;0;2,09;5769;;
5811;22/11/2025;noviembre;2025;BonPreu;lactics;Formatge tall;0;1;1,36;0;1,36;5769;;
5812;22/11/2025;noviembre;2025;BonPreu;lactics;Iogurt n. Danone;x4;1;1;0;1;5769;;
5813;22/11/2025;noviembre;2025;BonPreu;b…sics;Pasta;macarrons;1;0,79;0;0,79;5769;;
5814;22/11/2025;noviembre;2025;BonPreu;b…sics;Pasta;0;1;0,49;0;0,49;5769;;
5815;22/11/2025;noviembre;2025;BonPreu;xocolata;Xocolata Llet;0;2;1,79;0,9;2,68;5769;;
5816;22/11/2025;noviembre;2025;BonPreu;carn;Pernil serr…;156;1;5,45;0;5,45;5769;;
5817;22/11/2025;noviembre;2025;BonPreu;carn;Foie Gras;Carlit;1;2,99;1,5;1,49;5769;;
5818;22/11/2025;noviembre;2025;BonPreu;verdura;Bolets;trompeta de la mort;1;3,89;0;3,89;5769;;
5819;22/11/2025;noviembre;2025;BonPreu;verdura;Bolets;camagroc;1;3,09;0;3,09;5769;;
5820;22/11/2025;noviembre;2025;BonPreu;verdura;Enciam;0;1;1,09;0,33;0,76;5769;;
5821;22/11/2025;noviembre;2025;BonPreu;b…sics;Pasta;canelons;2;1,59;0,8;2,38;5769;5;
5822;22/11/2025;noviembre;2025;Dia;verdura;Tom…quet p…;0;1;1,49;0;1,49;5770;;
5823;22/11/2025;noviembre;2025;Dia;xocolata;Xocolata Llet;bombons;1;4,95;1,7;3,25;5770;;
5824;22/11/2025;noviembre;2025;Dia;extres;Neules;farcides;1;0,99;0;0,99;5770;;
5825;22/11/2025;noviembre;2025;Dia;verdura;Xampiny¢;0;1;1;0;1;5770;;
5826;22/11/2025;noviembre;2025;Dia;fruita;Pl…tan;660;1;1,02;0;1,02;5770;;
5827;22/11/2025;noviembre;2025;Dia;fruita;Mandarina;0;1;1,99;0;1,99;5770;;
5828;22/11/2025;noviembre;2025;Dia;verdura;Pastanaga;0;1;1,15;0;1,15;5770;;
5829;23/11/2025;noviembre;2025;Altres menjar;begudes;Aigua 0,50L;0;1;1;0;1;5772;;
5830;23/11/2025;noviembre;2025;Altres menjar;begudes;Licor;Ratafia;1;18;0;18;5772;;
5831;24/11/2025;noviembre;2025;AreaGuissona;extres;Bolleria;0;1;1;0;1;5773;;
5832;24/11/2025;noviembre;2025;AreaGuissona;verdura;Cocktel amanida;0;2;1,1;0;2,2;5773;;
5833;24/11/2025;noviembre;2025;AreaGuissona;extres;Pastissos;tarta Santiago;1;2,4;0;2,4;5773;;
5834;24/11/2025;noviembre;2025;AreaGuissona;fruita;D…tils;0;1;1,7;0;1,7;5773;;
5835;24/11/2025;noviembre;2025;AreaGuissona;lactics;Formatge tall;cheddar;1;3,15;0;3,15;5773;;
5836;24/11/2025;noviembre;2025;AreaGuissona;carn;Butifarres;0;1;4,2;0;4,2;5773;;
5837;24/11/2025;noviembre;2025;Fruiteria Deepak;fruita;Pl…tan;0;1;1,45;0;1,45;5774;;
5838;24/11/2025;noviembre;2025;Pa i pastisseria;pa;Baguet;0;2;1,1;0,15;2,05;5775;;
5839;25/11/2025;noviembre;2025;Dia;extres;Patates bossa;0;1;1,65;0,5;1,15;5778;;
5840;25/11/2025;noviembre;2025;Dia;lactics;Iogurt n. Danone;x4;1;1;0;1;5778;;
5841;25/11/2025;noviembre;2025;Dia;verdura;Alls;0;1;0,69;0;0,69;5778;;
5842;25/11/2025;noviembre;2025;Dia;verdura;Tom…quet p…;0;1;1,49;0;1,49;5778;;
5843;25/11/2025;noviembre;2025;Dia;extres;Turr¢;xoco;1;1,49;0;1,49;5778;;
5844;25/11/2025;noviembre;2025;Dia;carn;Lac¢n fumat;0;1;1,29;0;1,29;5778;;
5845;25/11/2025;noviembre;2025;Dia;verdura;Alvocat;0;1;1,69;0;1,69;5778;;
5846;25/11/2025;noviembre;2025;Dia;verdura;Patata;0;1;3,5;0;3,5;5778;;
5847;25/11/2025;noviembre;2025;Dia;oli;Olives verdes;0;1;1,85;0;1,85;5778;;
5848;25/11/2025;noviembre;2025;Dia;llaunes;Blat de moro;0;1;0,99;0;0,99;5778;;
5849;27/11/2025;noviembre;2025;AreaGuissona;verdura;Enciam;0;1;1,29;0;1,29;5788;;
5850;27/11/2025;noviembre;2025;AreaGuissona;carn;Panxeta;0;1;1,49;0;1,49;5788;;
5851;27/11/2025;noviembre;2025;AreaGuissona;fruita;D…tils;0;1;1,95;0;1,95;5788;;
5852;27/11/2025;noviembre;2025;AreaGuissona;carn;Pernil cuit llesq.;0;1;1,3;0;1,3;5788;;
5853;27/11/2025;noviembre;2025;AreaGuissona;carn;Pernil cuit llesq.;0;1;1,27;0;1,27;5788;;
5854;27/11/2025;noviembre;2025;AreaGuissona;carn;Carpaccio;de morro;1;0,86;0;0,86;5788;;
5855;27/11/2025;noviembre;2025;AreaGuissona;carn;Bacon;0;1;1,75;0;1,75;5788;;
5856;27/11/2025;noviembre;2025;AreaGuissona;xocolata;Xocolata Llet;0;4;1,65;0;6,6;5788;;
5857;27/11/2025;noviembre;2025;AreaGuissona;lactics;Formatge tall;gorgonzolla;1;1,65;0;1,65;5788;;
5858;27/11/2025;noviembre;2025;AreaGuissona;carn;Torreznos;0;1;3,75;0;3,75;5788;;
5859;27/11/2025;noviembre;2025;AreaGuissona;extres;Pastissos;tarta Santiago;1;2,4;0;2,4;5788;;
5860;27/11/2025;noviembre;2025;AreaGuissona;lactics;Formatge tall;cheddar;1;3,15;0;3,15;5788;;
5861;27/11/2025;noviembre;2025;AreaGuissona;carn;Filet de Porc;0;1;8,26;0;8,26;5788;;
5862;27/11/2025;noviembre;2025;AreaGuissona;lactics;Kefir;0;1;1,55;0;1,55;5788;;
5863;28/11/2025;noviembre;2025;Novavenda;lactics;Iogurt n. Danone;x8;1;1,99;0;1,99;5792;;
5864;28/11/2025;noviembre;2025;Novavenda;extres;Pipes Tijuana;0;2;1,62;0;3,24;5792;;
5865;28/11/2025;noviembre;2025;Clarel;neteja;Rentaplats;0;1;1,49;0;1,49;5793;;
5866;28/11/2025;noviembre;2025;Clarel;neteja;Mascarilla Cabell;0;2;4,79;4,59;4,99;5793;;
5867;28/11/2025;noviembre;2025;Clarel;neteja;Mascareta;or;1;3,19;0,8;2,39;5793;;
5868;28/11/2025;noviembre;2025;Clarel;neteja;Xamp£;0;1;4,39;0;4,39;5793;;
5869;28/11/2025;noviembre;2025;Clarel;neteja;Xamp£;0;1;4,39;0;4,39;5793;;
5870;28/11/2025;noviembre;2025;Clarel;neteja;Paper water;0;1;3,79;0;3,79;5793;;
5871;29/11/2025;noviembre;2025;Dia;xocolata;Xocolata Llet;0;2;1,99;0,98;3;5795;;
5872;29/11/2025;noviembre;2025;Dia;oli;Olives verdes;0;1;1,85;0;1,85;5795;;
5873;29/11/2025;noviembre;2025;Dia;fruita;Pl…tan;1270;1;1,41;0;1,41;5795;;
5874;30/11/2025;noviembre;2025;Pla‡a;verdura;Tot junt;0;1;7,8;0;7,8;5803;;
5875;30/11/2025;noviembre;2025;Pa i pastisseria;extres;Pastissos;0;1;13,8;0;13,8;5804;;
5876;01/12/2025;diciembre;2025;AreaGuissona;verdura;Amanida;0;1;1,65;0;1,65;5809;;
5877;01/12/2025;diciembre;2025;AreaGuissona;verdura;Espinacs;0;1;1,33;0;1,33;5809;;
5878;01/12/2025;diciembre;2025;AreaGuissona;extres;Pastissos;tarta Santiago;1;2,4;0;2,4;5809;;
5879;01/12/2025;diciembre;2025;AreaGuissona;carn;Llonganissa crua;0;1;2,42;0;2,42;5809;;
5880;01/12/2025;diciembre;2025;AreaGuissona;carn;Hamburguesa;pollastre;1;3,13;0;3,13;5809;;
5881;01/12/2025;diciembre;2025;AreaGuissona;carn;Costell¢;0;1;2,99;0;2,99;5809;;
5882;01/12/2025;diciembre;2025;AreaGuissona;lactics;Formatge tall;Arz£a Ulloa;1;5,55;0;5,55;5809;;
5883;01/12/2025;diciembre;2025;AreaGuissona;carn;Fuet;0;1;2,05;0;2,05;5809;;
5884;01/12/2025;diciembre;2025;AreaGuissona;fruita;Coctail fruits secs;0;2;1,1;0;2,2;5809;;
5885;01/12/2025;diciembre;2025;AreaGuissona;esmorzar;Melmelada;nabius;1;1,75;0;1,75;5809;;
5886;01/12/2025;diciembre;2025;AreaGuissona;xocolata;Xocolata Llet;0;2;1,65;0;3,3;5809;;
5887;01/12/2025;diciembre;2025;AreaGuissona;lactics;Formatge tall;cheddar;1;3,15;0;3,15;5809;;
5888;01/12/2025;diciembre;2025;Novavenda;extres;Pipes Tijuana;0;3;1,62;0;4,86;5810;;
5889;01/12/2025;diciembre;2025;Novavenda;lactics;Iogurt n. Danone;0;1;1,99;0;1,99;5810;;
5890;01/12/2025;diciembre;2025;Novavenda;llaunes;tonyina;cuca;2;2,15;0;4,3;5810;;
5891;04/12/2025;diciembre;2025;Pa i pastisseria;pa;P… rod¢;0;1;4;0;4;5819;;
5892;04/12/2025;diciembre;2025;Fruiteria Bayes;verdura;Tot junt;0;1;3,5;0;3,5;5820;;
5893;03/12/2025;diciembre;2025;Dia;lactics;Llet 1L.;0;6;1,13;0,24;6,54;5821;;
5894;03/12/2025;diciembre;2025;Dia;neteja;Gel bany;0;1;1,49;0;1,49;5821;;
5895;03/12/2025;diciembre;2025;Dia;verdura;Xampiny¢;0;1;1;0;1;5821;;
5896;03/12/2025;diciembre;2025;Dia;extres;Turr¢;pralin‚;1;2,79;0,7;2,09;5821;;
5897;03/12/2025;diciembre;2025;Dia;extres;Turr¢;fruites;1;1,99;0,5;1,49;5821;;
5898;03/12/2025;diciembre;2025;Dia;xocolata;Xocolata Llet;0;2;1,99;0,98;3;5821;;
5899;03/12/2025;diciembre;2025;Dia;pa;P… Burguer;0;1;0,99;0,3;0,69;5821;;
5900;04/12/2025;diciembre;2025;Pa i pastisseria;pa;Pa motlle;xia;1;2,4;0;2,4;5823;;
5901;04/12/2025;diciembre;2025;Dia;verdura;Alvocat;0;1;2,49;0;2,49;5824;;
5902;04/12/2025;diciembre;2025;Dia;xocolata;Xocolata Llet;0;2;1,99;0,98;3;5824;;
5903;04/12/2025;diciembre;2025;Dia;llaunes;Esp…rrecs;0;1;1,85;0,37;1,48;5824;;
5904;04/12/2025;diciembre;2025;Dia;fruita;Pl…tan;1170;1;1,81;0;1,81;5824;;
5905;04/12/2025;diciembre;2025;Dia;lactics;Formatge ratllat;mozzarella;1;1,69;0;1,69;5824;;
5906;04/12/2025;diciembre;2025;Dia;carn;Pernil cuit llesq.;0;1;1,99;0,4;1,59;5824;;
5907;04/12/2025;diciembre;2025;Dia;carn;Llonganisa;0;1;1,89;0,38;1,51;5824;;
5908;04/12/2025;diciembre;2025;Dia;lactics;Iogurt n. Danone;x4;1;1;0;1;5824;;
5909;04/12/2025;diciembre;2025;Dia;b…sics;Sucre;0;1;1;0;1;5824;;
5910;04/12/2025;diciembre;2025;Dia;verdura;Xampiny¢;0;1;1;0;1;5824;;
5911;04/12/2025;diciembre;2025;Dia;b…sics;Farina;0;1;1,13;0;1,13;5824;;
5912;05/12/2025;diciembre;2025;Aldi;verdura;Alga per arr•s;0;1;1,89;0;1,89;5827;;
5913;05/12/2025;diciembre;2025;Aldi;pa;Hojaldre;0;1;0,89;0;0,89;5827;;
5914;05/12/2025;diciembre;2025;Aldi;extres;Turr¢;chesse cake;1;2,29;0;2,29;5827;;
5915;05/12/2025;diciembre;2025;Aldi;xocolata;Xocolata Negra;0;1;1,45;0;1,45;5827;;
5916;05/12/2025;diciembre;2025;Aldi;carn;Torreznos;0;1;1,69;0;1,69;5827;;
5917;05/12/2025;diciembre;2025;Aldi;llaunes;Ceba caramelitzada;0;1;2,49;0;2,49;5827;;
5918;05/12/2025;diciembre;2025;Aldi;lactics;Formatge tall;scamorza;1;2,89;0,87;2,02;5827;;
5919;05/12/2025;diciembre;2025;Aldi;extres;Altres extres;creme brulee;1;1,99;0,6;1,39;5827;;
5920;05/12/2025;diciembre;2025;Aldi;extres;Bolleria;0;3;0,79;0;2,37;5827;;
5921;05/12/2025;diciembre;2025;Aldi;verdura;Tom…quet Cherry;0;1;1,59;0;1,59;5827;;
5922;05/12/2025;diciembre;2025;Peixeteria;peix;Musclo;1016;1;8,03;0;8,03;5829;;
5923;05/12/2025;diciembre;2025;Peixeteria;peix;Escopinya;1000;1;6,9;0;6,9;5829;;
5924;05/12/2025;diciembre;2025;Peixeteria;peix;Escamarl…;2000;2;13,5;0;27;5829;;
5925;05/12/2025;diciembre;2025;Peixeteria;peix;Calamar;2006;2;13,54;0;27,08;5829;;
5926;05/12/2025;diciembre;2025;Peixeteria;peix;SŠpia;3.044;3;8,8;0,01;26,39;5829;;
5927;05/12/2025;diciembre;2025;Peixeteria;peix;Llamantol;0;1;15;0;15;5829;;
5928;06/12/2025;diciembre;2025;Pla‡a;extres;Pastissos;formatge;1;10;0;10;5830;;
5929;06/12/2025;diciembre;2025;Clarel;neteja;Fregaterra;0;2;2,29;1,15;3,43;5833;;
5930;06/12/2025;diciembre;2025;Clarel;neteja;Gel bany;0;1;0,99;0;0,99;5833;;
5931;06/12/2025;diciembre;2025;Clarel;neteja;Vinagre net.;0;1;1,09;0;1,09;5833;;
5932;06/12/2025;diciembre;2025;Clarel;neteja;Lleixiu;0;1;0,79;0;0,79;5833;;
5933;06/12/2025;diciembre;2025;Clarel;neteja;Detergent;0;1;3,29;0,52;2,77;5833;;
5934;06/12/2025;diciembre;2025;Clarel;neteja;Encens;0;1;1,19;0;1,19;5833;;
5935;06/12/2025;diciembre;2025;Dia;fruita;Pl…tan;865;1;1,34;0;1,34;5836;;
5936;06/12/2025;diciembre;2025;Dia;b…sics;Arr•s;nomen;1;1,95;0;1,95;5836;;
5937;06/12/2025;diciembre;2025;Dia;extres;Pastissos;Panettone xoco;1;5,49;0;5,49;5836;;
5938;07/12/2025;diciembre;2025;AreaGuissona;carn;Pernil cuit llesq.;0;1;1,49;0;1,49;5837;;
5939;07/12/2025;diciembre;2025;AreaGuissona;carn;Pernil cuit llesq.;0;1;1,26;0;1,26;5837;;
5940;07/12/2025;diciembre;2025;AreaGuissona;carn;Morro cuit;0;1;0,81;0;0,81;5837;;
5941;07/12/2025;diciembre;2025;AreaGuissona;fruita;Codonyat;0;1;1,8;0;1,8;5837;;
5942;07/12/2025;diciembre;2025;AreaGuissona;lactics;Formatge tall;mozzarella;1;1,05;0;1,05;5837;;
5943;07/12/2025;diciembre;2025;AreaGuissona;b…sics;Pasta;raviolis bolets;1;1,75;0;1,75;5837;;
5944;07/12/2025;diciembre;2025;AreaGuissona;xocolata;Xocolata Llet;0;2;1,65;0;3,3;5837;;
5945;07/12/2025;diciembre;2025;AreaGuissona;lactics;Formatge tall;cheddar;1;3,15;0;3,15;5837;;
5946;07/12/2025;diciembre;2025;AreaGuissona;fruita;D…tils;0;1;1,7;0;1,7;5837;;
5947;07/12/2025;diciembre;2025;AreaGuissona;pa;Creps;0;1;2,25;0;2,25;5837;;
5948;07/12/2025;diciembre;2025;AreaGuissona;carn;Pollastre sencer;0;1;4,63;0;4,63;5837;;
5949;07/12/2025;diciembre;2025;AreaGuissona;lactics;Crema formatge;0;1;1,75;0;1,75;5837;;
5950;07/12/2025;diciembre;2025;AreaGuissona;fruita;Pistacho;0;1;1,6;0;1,6;5837;;
5951;07/12/2025;diciembre;2025;AreaGuissona;carn;Fuet;0;1;2,23;0;2,23;5837;;
5952;08/12/2025;diciembre;2025;Ous casolans;b…sics;Ous casolans;0;1;30;0;30;5838;;
5953;07/12/2025;diciembre;2025;Pla‡a;verdura;Tot junt;0;1;4,64;0;4,64;5839;;
5954;07/12/2025;diciembre;2025;Pa i pastisseria;extres;Pastissos;0;1;10,3;0;10,3;5840;;
5955;09/12/2025;diciembre;2025;Pla‡a;carn;Fuet;0;1;5,5;0;5,5;5846;;
5956;10/12/2025;diciembre;2025;AreaGuissona;verdura;Xampiny¢;0;1;1,35;0;1,35;5847;;
5957;10/12/2025;diciembre;2025;AreaGuissona;fruita;Pl…tan;0;1;1,94;0;1,94;5847;;
5958;10/12/2025;diciembre;2025;AreaGuissona;fruita;D…tils;0;1;1,7;0;1,7;5847;;
5959;10/12/2025;diciembre;2025;AreaGuissona;fruita;Coctail fruits secs;0;3;1,1;0;3,3;5847;;
5960;10/12/2025;diciembre;2025;AreaGuissona;carn;Morro cuit;0;1;1,15;0;1,15;5847;;
5961;10/12/2025;diciembre;2025;AreaGuissona;carn;Finissim pernil dol‡;0;1;1,06;0;1,06;5847;;
5962;10/12/2025;diciembre;2025;AreaGuissona;llaunes;Musclos;0;1;1,59;0;1,59;5847;;
5963;11/12/2025;diciembre;2025;Pa i pastisseria;pa;Pa motlle;xia;1;2,4;0;2,4;5848;;
5964;10/12/2025;diciembre;2025;Novavenda;extres;Pipes Tijuana;0;3;1,62;0;4,86;5850;;
5965;10/12/2025;diciembre;2025;Novavenda;lactics;Iogurt n. Danone;x8;1;1,99;0;1,99;5850;;
5966;11/12/2025;diciembre;2025;Dia;b…sics;Pasta;cabellin;2;0,8;0;1,6;5851;;
5967;12/12/2025;diciembre;2025;LIDL;extres;Bolleria;0;1;0,69;0;0,69;5863;;
5968;12/12/2025;diciembre;2025;LIDL;xocolata;Xocolata Llet;Bombons;1;4,99;0;4,99;5863;;
5969;12/12/2025;diciembre;2025;LIDL;begudes;Capsula CafŠ;0;2;3,85;0,2;7,5;5863;;
5970;12/12/2025;diciembre;2025;LIDL;xocolata;Xocolata Llet;0;4;1,09;1,2;3,16;5863;;
5971;12/12/2025;diciembre;2025;LIDL;oli;Girasol 1L.;0;1;1,72;0;1,72;5863;;
5972;12/12/2025;diciembre;2025;LIDL;pa;Baguet;0;1;0,45;0;0,45;5863;;
5973;12/12/2025;diciembre;2025;LIDL;begudes;Aigua 0,50L;0;1;0,23;0;0,23;5863;;
5974;12/12/2025;diciembre;2025;LIDL;fruita;Magrana;472;1;1,39;0,45;0,94;5863;;
5975;12/12/2025;diciembre;2025;LIDL;extres;Patates bossa;0;1;1,29;0;1,29;5863;;
5976;12/12/2025;diciembre;2025;LIDL;lactics;Formatge ratllat;emmental;1;2,09;0;2,09;5863;;
5977;12/12/2025;diciembre;2025;LIDL;extres;Turr¢;xoco negre;1;2,19;0;2,19;5863;;
5978;12/12/2025;diciembre;2025;LIDL;carn;Foie Gras;ceba;1;1,79;0;1,79;5863;;
5979;12/12/2025;diciembre;2025;LIDL;carn;Foie Gras;porc amb nabius;1;1,99;0,5;1,49;5863;;
5980;12/12/2025;diciembre;2025;LIDL;lactics;Formatge tall;cheddar;1;3,29;0;3,29;5863;;
5981;12/12/2025;diciembre;2025;LIDL;fruita;Crema de festucs;0;1;2,99;0,6;2,39;5863;;
5982;12/12/2025;diciembre;2025;LIDL;carn;Foie Gras;0;1;1,99;0,4;1,59;5863;;
5983;12/12/2025;diciembre;2025;LIDL;fruita;Pl…tan;886;1;1,2;0,32;0,88;5863;;
5984;12/12/2025;diciembre;2025;LIDL;verdura;Tom…quet p…;0;1;2,49;0;2,49;5863;;
5985;12/12/2025;diciembre;2025;Jysk;neteja;Paper regal;0;1;1,5;0;1,5;5865;;
5986;12/12/2025;diciembre;2025;Fruiteria Deepak;verdura;Tom…quet p…;0;1;1,79;0;1,79;5867;;
5987;11/12/2025;diciembre;2025;AreaGuissona;xocolata;Xocolata Llet;0;3;1,65;0;4,95;5868;;
5988;14/12/2025;diciembre;2025;Dia;carn;Filet de Porc;0;1;6,99;0;6,99;5870;;
5989;14/12/2025;diciembre;2025;Dia;begudes;Yosoy civada;0;1;0,99;0;0,99;5870;;
5990;14/12/2025;diciembre;2025;Dia;verdura;Amanida;0;1;0,99;0;0,99;5870;;
5991;14/12/2025;diciembre;2025;Dia;lactics;Iogurt n. Danone;X4;1;1;0;1;5870;;
5992;14/12/2025;diciembre;2025;Dia;xocolata;Xocolata Llet;bombons;1;4,95;1;3,95;5870;;
5993;15/12/2025;diciembre;2025;Clarel;neteja;Paper cuina;0;1;2,89;0;2,89;5871;;
5994;15/12/2025;diciembre;2025;Clarel;neteja;Suavitzant;0;1;2,49;0;2,49;5871;;
5995;15/12/2025;diciembre;2025;Clarel;neteja;Rentaplats;0;1;1,49;0;1,49;5871;;
5996;15/12/2025;diciembre;2025;Clarel;neteja;Vinagre net.;0;1;1,09;0;1,09;5871;;
5997;15/12/2025;diciembre;2025;Clarel;neteja;Bicarbonat;0;1;1,79;0,1;1,69;5871;;
5998;15/12/2025;diciembre;2025;Clarel;neteja;Esponja bany;0;1;1,39;0;1,39;5871;;
5999;15/12/2025;diciembre;2025;Clarel;neteja;Crema facial;ADV;1;5,79;0;5,79;5871;3,37;
6000;14/12/2025;diciembre;2025;Pa i pastisseria;extres;Pastissos;Bra‡ crema;1;8,5;0;8,5;5873;;
6001;14/12/2025;diciembre;2025;Pla‡a;verdura;Tot junt;0;1;8,3;0;8,3;5874;;
6002;14/12/2025;diciembre;2025;Fruiterra;fruita;Mango;0;1;1;0;1;5875;;
6003;14/12/2025;diciembre;2025;Fruiterra;fruita;Taronja;1640;1;2,47;0;2,47;5875;;
6004;14/12/2025;diciembre;2025;Fruiterra;verdura;Tot junt;0;1;1;0;1;5875;;
6005;15/12/2025;diciembre;2025;AreaGuissona;xocolata;Xocolata Llet;0;3;1,65;0;4,95;5877;;
6006;15/12/2025;diciembre;2025;AreaGuissona;esmorzar;Melmelada;nabius;1;1,75;0;1,75;5877;;
6007;15/12/2025;diciembre;2025;AreaGuissona;fruita;Coctail fruits secs;0;2;1,1;0;2,2;5877;;
6008;15/12/2025;diciembre;2025;AreaGuissona;carn;Finissim pernil dol‡;0;1;1,28;0;1,28;5877;;
6009;15/12/2025;diciembre;2025;AreaGuissona;extres;Pastissos;tarta Santiago;1;2,4;0;2,4;5877;;
6010;15/12/2025;diciembre;2025;AreaGuissona;lactics;Nata liq.;0;1;0,75;0;0,75;5877;;
6011;17/12/2025;diciembre;2025;Novavenda;neteja;Pastlles foc;0;1;1,13;0;1,13;5878;;
6012;17/12/2025;diciembre;2025;Novavenda;begudes;Nescaf‚ ;0;2;7;0,01;13,99;5878;;
6013;17/12/2025;diciembre;2025;Novavenda;lactics;Iogurt n. Danone;x4;1;1;0;1;5878;;
6014;17/12/2025;diciembre;2025;Novavenda;b…sics;Pasta;galet;1;1,35;0;1,35;5878;;
6015;17/12/2025;diciembre;2025;Novavenda;extres;Pipes Tijuana;0;1;1,62;0;1,62;5878;;
6016;17/12/2025;diciembre;2025;Novavenda;extres;Llaminadures;Toffee;1;1,35;0;1,35;5878;;
6017;17/12/2025;diciembre;2025;Fruiterra;pa;Baguet;0;1;0,7;0;0,7;5888;;
6018;17/12/2025;diciembre;2025;Fruiterra;fruita;Figues seques;0;1;2;0;2;5888;;
6019;17/12/2025;diciembre;2025;Fruiterra;verdura;Tot junt;0;1;1,18;0;1,18;5888;;
6020;18/12/2025;diciembre;2025;Fruiteria Deepak;verdura;Tot junt;0;1;2,4;0;2,4;5889;;
6021;18/12/2025;diciembre;2025;Pa i pastisseria;pa;P… rod¢;xia;1;2,4;0;2,4;5890;;
6022;18/12/2025;diciembre;2025;Pa i pastisseria;pa;P… rod¢;0;1;8,2;0;8,2;5890;;
6023;20/12/2025;diciembre;2025;Can Rinsa;carn;Tot junt;0;1;34,68;0;34,68;5893;;
6024;19/12/2025;diciembre;2025;BonPreu;carn;Fuet;0;1;2,95;0,89;2,06;5894;;
6025;19/12/2025;diciembre;2025;BonPreu;carn;Lac¢n fumat;0;1;2,59;0,78;1,81;5894;;
6026;19/12/2025;diciembre;2025;BonPreu;carn;Carpaccio;0;1;4,3;1,08;3,22;5894;;
6027;19/12/2025;diciembre;2025;BonPreu;extres;Turr¢;0;3;4,99;4,99;9,98;5894;;
6028;19/12/2025;diciembre;2025;BonPreu;carn;Fuet;lot;1;7,95;0;7,95;5894;;
6029;19/12/2025;diciembre;2025;BonPreu;carn;Fuet;lot oferta;1;5,95;0;5,95;5894;;
6030;19/12/2025;diciembre;2025;BonPreu;begudes;Cocacola ll.;0;2;0,98;0;1,96;5894;;
6031;19/12/2025;diciembre;2025;BonPreu;begudes;Cocacola 0 ll.;0;2;0,92;0;1,84;5894;0,7;
6032;20/12/2025;diciembre;2025;Poste Valls.Arb£cies;verdura;Ceba;0;1;1,92;0;1,92;5895;;
6033;20/12/2025;diciembre;2025;AreaGuissona;carn;Torreznos;0;2;3,75;0;7,5;5898;;
6034;20/12/2025;diciembre;2025;AreaGuissona;extres;Turr¢;0;1;3,95;0;3,95;5898;;
6035;20/12/2025;diciembre;2025;AreaGuissona;lactics;Formatge tall;gorgonzolla;1;1,65;0;1,65;5898;;
6036;20/12/2025;diciembre;2025;AreaGuissona;fruita;Coctail fruits secs;0;5;1,1;0;5,5;5898;;
6037;20/12/2025;diciembre;2025;AreaGuissona;carn;Secallona;0;1;2,58;0;2,58;5898;;
6038;20/12/2025;diciembre;2025;AreaGuissona;fruita;D…tils;0;1;1,7;0;1,7;5898;;
6039;20/12/2025;diciembre;2025;AreaGuissona;esmorzar;Galetes;0;1;6,2;0;6,2;5898;;
6040;20/12/2025;diciembre;2025;Fruiterra;verdura;Tot junt;0;1;2,31;0;2,31;5899;;
6041;20/12/2025;diciembre;2025;Dia;begudes;Cocacola ll.;0;10;0,99;1,98;7,92;5900;;
6042;20/12/2025;diciembre;2025;Dia;verdura;Patata;0;1;3,99;0;3,99;5900;;
6043;20/12/2025;diciembre;2025;Dia;extres;Bolleria;0;1;1,19;1,19;0;5900;;
6044;20/12/2025;diciembre;2025;Dia;fruita;Pl…tan;960;1;1,49;0;1,49;5900;;
6045;20/12/2025;diciembre;2025;Dia;verdura;Ceba;0;1;1;0;1;5900;;
6046;22/12/2025;diciembre;2025;Mercadona;verdura;Tom…quet Cherry;0;1;1,6;0;1,6;5903;;
6047;22/12/2025;diciembre;2025;Mercadona;lactics;Llet d'ametlla;0;2;1,2;0;2,4;5903;;
6048;22/12/2025;diciembre;2025;Mercadona;begudes;Aigua 8L.;0;3;0,92;0;2,76;5903;;
6049;22/12/2025;diciembre;2025;Mercadona;begudes;Cervesa ll.;pack 12;1;6,96;0;6,96;5903;;
